ID,名称,中文名称
1489,快楽のペンダント,快乐之吊坠
1490,快楽のアミュレット,快乐之护符
1491,快楽のリング,快乐之戒指
1492,快楽のエンゲージリング,快乐之订婚戒指
1493,炎のペンダント,炎之吊坠
1494,炎のアミュレット,炎之护符
1495,炎のリング,炎之戒指
1496,炎のエンゲージリング,炎之订婚戒指
1497,氷のペンダント,冰之吊坠
1498,氷のアミュレット,冰之护符
1499,氷のリング,冰之戒指
1500,氷のエンゲージリング,冰之订婚戒指
1501,雷のペンダント,雷之吊坠
1502,雷のアミュレット,雷之护符
1503,雷のリング,雷之戒指
1504,雷のエンゲージリング,雷之订婚戒指
1505,風のペンダント,风之吊坠
1506,風のアミュレット,风之护符
1507,風のリング,风之戒指
1508,風のエンゲージリング,风之订婚戒指
1509,土のペンダント,土之吊坠
1510,土のアミュレット,土之护符
1511,土のリング,土之戒指
1512,土のエンゲージリング,土之订婚戒指
1513,水のペンダント,水之吊坠
1514,水のアミュレット,水之护符
1515,水のリング,水之戒指
1516,水のエンゲージリング,水之订婚戒指
1517,聖なるペンダント,神圣吊坠
1518,聖なるアミュレット,神圣护符
1519,聖なるリング,神圣戒指
1520,聖なるエンゲージリング,圣订婚戒指
1521,闇のペンダント,暗之吊坠
1522,闇のアミュレット,暗之护符
1523,闇のリング,暗之戒指
1524,闇のエンゲージリング,暗之订婚戒指
1525,音波のペンダント,音波吊坠
1526,音波のアミュレット,音波之护符
1527,音波のリング,音波之戒指
1528,音波のエンゲージリング,音波之订婚戒指
1529,バイオペンダント,生化吊坠
1530,バイオアミュレット,生化护符
1531,バイオリング,生化戒指
1532,バイオエンゲージリング,生化订婚戒指
1533,エレメンタルペンダント,元素吊坠
1534,エレメンタルアミュレット,元素护符
1535,エレメンタルリング,元素戒指
1536,エレメンタルエンゲージリング,元素订婚戒指
1537,ステータスチェック,弱化抵抗
1538,ステータスガード,弱化防护
1539,デスチェック,即死抵抗
1540,デスガード,即死防护
1541,ヘブンチェック,升天抵抗
1542,ヘブンガード,升天防护
1543,エクスタスチェック,绝顶抵抗
1544,エクスタスガード,绝顶防护
1545,熾天使のお守り,炽天使护符
1546,バインドチェック,束缚抵抗
1547,バインドガード,束缚防护
1548,ポイズンチェック,中毒抵抗
1549,ポイズンガード,中毒防护
1550,ブラインチェック,失明抵抗
1551,ブラインガード,失明防护
1552,サイレスチェック,沉默抵抗
1553,サイレスガード,沉默防护
1554,コンフュチェック,混乱抵抗
1555,コンフュガード,混乱防护
1556,スリープチェック,睡眠抵抗
1557,スリープガード,睡眠防护
1558,パラライチェック,麻痹抵抗
1559,パラライガード,麻痹防护
1560,バーンチェック,燃烧抵抗
1561,バーンガード,燃烧防护
1562,フリーズチェック,冻结抵抗
1563,フリーズガード,冻结防护
1564,ショックチェック,电击抵抗
1565,ショックガード,电击防护
1566,スロウチェック,减速抵抗
1567,スロウガード,减速防护
1568,ストップチェック,停止抵抗
1569,ストップガード,停止防护
1570,ミニマムチェック,缩小抵抗
1571,ミニマムガード,缩小防护
1572,ゾンビチェック,僵尸抵抗
1573,ゾンビガード,僵尸防护
1574,ストーンチェック,石化抵抗
1575,ストーンガード,石化防护
1576,メルトチェック,消化抵抗
1577,メルトガード,消化防护
1578,スタンチェック,眩晕抵抗
1579,スタンガード,眩晕防护
1580,ヌルヌルチェック,黏滑抵抗
1581,ヌルヌルガード,黏滑防护
1582,センシブチェック,敏感抵抗
1583,センシブガード,敏感防护
1584,ラプチャチェック,恍惚抵抗
1585,ラプチャガード,恍惚防护
1586,テンプチェック,诱惑抵抗
1587,テンプガード,诱惑防护
1588,ウリンチェック,失禁抵抗
1589,ウリンガード,失禁防护
1590,ミニリボン,小缎带
1591,リボン,缎带
1592,源氏の小手,源氏护手
1593,短剣の勲章,短剑的奖章
1594,剣の勲章,剑之勋章
1595,巨剣の勲章,巨剑之勋章
1596,尖剣の勲章,尖剑之勋章
1597,魔導剣の勲章,魔导剑之勋章
1598,槍の勲章,枪之勋章
1599,刀の勲章,刀之勋章
1600,忍者刀の勲章,忍者刀之勋章
1601,拳の勲章,拳之勋章
1602,牙の勲章,牙之勋章
1603,斧の勲章,斧之勋章
1604,棍の勲章,棍之勋章
1605,鎌の勲章,镰之勋章
1606,杖の勲章,杖之勋章
1607,ロッドの勲章,法杖之勋章
1608,弓の勲章,弓之勋章
1609,鞭の勲章,鞭子之勋章
1610,竪琴の勲章,竖琴之勋章
1611,ブーメランの勲章,回旋镖之勋章
1612,鉄球の勲章,铁球之勋章
1613,扇の勲章,扇之勋章
1614,包丁の勲章,菜刀之勋章
1615,そろばんの勲章,算盘之勋章
1616,メスの勲章,手术刀之勋章
1617,カードの勲章,卡牌之勋章
1618,皿の勲章,盘之勋章
1619,魔導書の勲章,魔导书之勋章
1620,銃の勲章,铳之勋章
1621,淫具の勲章,淫具之勋章
1622,武道着の勲章,武道服之勋章
1623,鎧の勲章,铠之勋章
1624,ローブの勲章,长袍之勋章
1625,兜の勲章,盔之勋章
1626,魔帽の勲章,魔法帽之勋章
1627,盾の勲章,盾之勋章
1628,シーフの悟り・短剣編,盗贼的领悟・短剑篇
1629,剣士の悟り,剑士的领悟
1630,貴族の悟り,贵族的领悟
1631,侍の悟り,武士的领悟
1632,竜騎士の悟り,龙骑士的领悟
1633,ミノタウロスの悟り,米诺陶洛斯的领悟
1634,鬼神の悟り,鬼神的领悟
1635,死神の悟り,死神的领悟
1636,狩人の悟り,猎人的领悟
1637,魔物使いの悟り,魔物使的领悟
1638,冒険家の悟り,冒险家的领悟
1639,パワーファイターの悟り,力量战士的领悟
1640,踊り子の悟り・扇編,舞者的领悟・扇篇
1641,ガンナーの悟り,铳手的领悟
1642,バトルマスターの悟り,战斗大师的领悟
1643,武道家の悟り,武道家的领悟
1644,白魔導士の悟り,白魔导师的领悟
1645,黒魔導士の悟り,黑魔导师的领悟
1646,時魔導士の悟り,时魔导师的领悟
1647,召喚師の悟り,召唤师的领悟
1648,聖なる悟り,神圣的领悟
1649,闇の悟り,黑暗的领悟
1650,魔法剣士の悟り,魔法剑士的领悟
1651,陰陽師の悟り,阴阳师的领悟
1652,シーフの悟り・盗賊技編,盗贼的领悟・盗贼技篇
1653,忍者の悟り,忍者的领悟
1654,海賊の悟り,海贼的领悟
1655,商人の悟り,商人的领悟
1656,アイテム使いの悟り,物品使用者的领悟
1657,ギャンブラーの悟り,赌徒的领悟
1658,踊り子の悟り・踊り編,舞者的领悟・舞蹈篇
1659,吟遊詩人の悟り,吟游诗人的领悟
1660,話術士の悟り,话术士的领悟
1661,科学者の悟り,科学家的领悟
1662,錬金術師の悟り,炼金术师的领悟
1663,魔導司書の悟り,魔导司书的领悟
1664,技師の悟り,技师的领悟
1665,料理人の悟り,料理人的领悟
1666,医者の悟り,医生的领悟
1667,メイドの悟り,女仆的领悟
1668,王の悟り,王的领悟
1669,勇者の悟り,勇者的领悟
1670,娼婦の悟り,娼妇的领悟
1671,妖魔の悟り・魔技編,妖魔的领悟・魔技篇
1672,人魚の悟り,人鱼的领悟
1673,スライムの悟り,史莱姆的领悟
1674,獣の悟り,兽的领悟
1675,ラミアの悟り,拉米亚的领悟
1676,スキュラの悟り,斯库拉的领悟
1677,ハーピーの悟り,哈比的领悟
1678,妖虫の悟り,妖虫的领悟
1679,アルラウネの悟り,阿娜温的领悟
1680,アンデッドの悟り,不死族的领悟
1681,被造者の悟り,被造者的领悟
1682,フェアリーの悟り,妖精的领悟
1683,ドラゴンの悟り,龙的领悟
1684,ソウルオブアルファ,阿尔法的灵魂
1685,ソウルオブベータ,贝塔的灵魂
1686,ソウルオブシグマ,西格玛的灵魂
1687,ソウルオブデルタ,德尔塔的灵魂
1688,幸せの靴,幸运的鞋子
1689,幸福の靴,幸福的鞋子
1690,究極の靴,究极的鞋子
1691,メイドのヘッドドレス,女仆的头饰
1692,神秘のヘッドドレス,神秘的头饰
1693,究極のヘッドドレス,究极的头饰
1694,たまの鈴,小玉的铃铛
1695,バステトの鈴,芭丝特的铃铛
1696,究極の鈴,究极铃铛
1697,キャットグローブ,猫爪手套
1698,肉球ハンド,肉球手套
1699,肉球レジェンド,肉球传奇
1700,盗賊の腕輪,盗贼手镯
1701,大盗賊の腕輪,大盗贼手镯
1702,盗賊神の腕輪,盗贼神手镯
1703,勧誘のチケット,招募券
1704,魅了のチケット,魅惑券
1705,究極のチケット,究极券
1706,盗賊の手袋,盗贼手套
1707,大盗賊の手袋,大盗贼手套
1708,盗賊神の手袋,盗贼神的手套
1709,エルフのお守り,精灵的护符
1710,エルフの魔晶石,精灵的魔晶石
1711,サソリのお守り,蝎子的护符
1712,サソリの魔晶石,蝎子的魔晶石
1713,人魚のお守り,人鱼的护符
1714,人魚の魔晶石,人鱼的魔晶石
1715,深海魚のお守り,深海鱼的护符
1716,深海魚の魔晶石,深海鱼的魔晶石
1717,コウモリのお守り,蝙蝠的护符
1718,コウモリの魔晶石,蝙蝠的魔晶石
1719,兵士のお守り,士兵的护符
1720,兵士の魔晶石,士兵的魔晶石
1721,守護香,守护香
1722,結界香,结界香
1723,退魔の腕輪,退魔手镯
1724,絶魔の腕輪,绝魔手镯
1725,召魔の腕輪,召魔手镯
1726,還魔の腕輪,还魔手镯
1727,魔王の勲章,魔王之勋章
1728,女神の勲章,女神之勋章
1729,神々の悟り,众神的觉悟
1730,修行リスト,修行手环
1731,瀕死リスト,濒死手环
1732,発情の香水,发情香水
1733,グロウリスト,成长腕带
1734,ハードグロウリスト,困难成长腕带
1735,ジョブリスト,职业腕带
1736,ハードジョブリスト,专注职业手环
1737,うさみみバンド,兔耳发带
1738,占者縛符,占卜师束缚符
1739,話術縛符,谈话术束缚符
1740,メロメロの香水,迷情香水
1741,究極の香水,究极香水
1742,メテオストライク,陨石冲击
1743,ベロリンガール,舔舔女孩
1744,にゃんこ肉球,喵喵肉球
1745,愚神礼讃,愚神礼赞
1746,テスタメント,圣约
1747,シャッフルスキル,技能洗牌
1748,究極の初手,究极先手
1749,ドゥームシステム,末日系统
1750,カオスピラ,混沌之柱
1751,六祖の証,六祖之证
1752,七大天使の証,七大天使的证明
1753,混沌の証,混沌之证
1754,極・盗賊神の手袋,极・盗贼神手套
1755,レミナの指輪,雷米娜的戒指
1756,ギガネ,Giga眼镜
1757,テラネ,Tera眼镜
1758,正史のリング,正史之戒指
1759,カオスのかんざし,混沌发簪
1760,天軍の指輪,天军之戒
1761,明星の指輪,明星的戒指
1762,創世の指輪,创世的戒指
1763,聖者のロザリオ,圣者的念珠
1764,剣聖のハチマキ,剑圣的头巾
1765,MVSP,""
1766,回転ネビュラ,旋转星云
1767,エクスプローダー,爆破者
1768,ゼロ・トレランス,零・容忍
1769,伝説の再来,传说的再现
1770,ガードコンバーター,防御转换器
1771,アタックコンバーター,攻击转换器
1796,##miss,""
1801,ネバネバパンツ,黏糊糊内裤
1802,こあくまインプのパンツ,小恶魔的内裤
1803,おどおどインプのパンツ,发抖小恶魔的内裤
1804,ぐったりインプのパンツ,疲惫小恶魔的内裤
1805,わんわんパンツ,汪汪内裤
1806,ゴブリンパンツ,哥布林内裤
1807,こうもりパンツ,蝙蝠内裤
1808,ミニ竜の腰布,小龙腰布
1809,ネズミ水玉パンツ,鼠娘圆点内裤
1810,フェニックスもふもふパンツ,凤凰绒绒内裤
1811,ウサギ娘のショーツ,兔娘的内裤
1812,羊娘の地味パンツ,羊娘朴素内裤
1813,シェスタのパンツ,谢丝塔的内裤
1814,スズメ娘の羽毛パンツ,麻雀娘的羽毛内裤
1815,ナメクジ高級パンツ,蛞蝓高档内裤
1816,ナメクジシスターパンツ,蛞蝓修女内裤
1817,かぼちゃパンツ,南瓜内裤
1818,ダークエルフショーツ,暗精灵短裤
1819,ダークエルフパンツ,暗精灵内裤
1820,妖精のミニミニパンツ,妖精的迷你迷你内裤
1821,妖狐のひよこパンツ,妖狐的小鸡内裤
1822,かむろのパンツ,神室的内裤
1823,ミミックパンツ,宝箱怪内裤
1824,モリガンパンツ,摩莉甘内裤
1825,257ページのパンツ,257页的内裤
1826,65537ページのパンツ,65537页的内裤
1827,シスキュバスのパンツ,修女魅魔的内裤
1828,アリクイパンツ,食蚁兽内裤
1829,ゴーストパンツ,幽灵内裤
1830,ドールパンツ,人偶内裤
1831,ゾンビ剣士のパンツ,僵尸剑士的内裤
1832,ゾンビ娘のギリギリパンツ,僵尸娘的紧身内裤
1833,ゾンビ娘の黒パンツ,僵尸娘的黑色内裤
1834,ゾンビ娘の赤パンツ,僵尸娘的红内裤
1835,ゾンビエルフのパンツ,僵尸精灵的内裤
1836,フレデリカのパンツ,芙蕾德莉卡的内裤
1837,クロムちゃんパンツ,库洛姆酱内裤
1838,エルフのパンツ,精灵的内裤
1839,ブラウニーズミニパンツ,棕精灵迷你内裤
1840,双子妖精のミニミニパンツ,双胞胎妖精的迷你内裤
1841,妖精達のミニミニパンツ,妖精们的迷你内裤
1842,シルフパンツ,希尔芙内裤
1843,ミノタウロスパンツ,米诺陶洛斯内裤
1844,エヴァパンツ,伊娃内裤
1845,アスタロトパンツ,阿斯塔洛特内裤
1846,アイドルパンツ,偶像内裤
1847,デビルファイターパンツ,恶魔战士内裤
1848,村娘のパンツ,村姑的内裤
1849,リリィのロイヤルパンツ,莉莉的皇家内裤
1850,小鬼のふんどし,小鬼的兜裆布
1851,ナーキュバスのパンツ,护士魅魔的内裤
1852,百々目鬼の腰布,百目鬼的腰布
1853,盗賊竜のスポーツパンツ,盗贼龙的体育内裤
1854,盗賊竜のブランドパンツ,盗贼龙的奢侈内裤
1855,盗賊竜のサポートパンツ,盗贼龙的支撑内裤
1856,蜃気楼のひよこパンツ,海市蜃楼的雏鸡内裤
1857,ノームパンツ,诺姆内裤
1858,絵画のパンツ,绘画的内裤
1859,襖の溶解ふんどし,袄的溶解兜裆布
1860,一反木綿娘のふんどし,一反木绵娘的兜裆布
1861,お花の香りパンツ,花香内裤
1862,幽霊娘のパンツ,幽灵娘的内裤
1863,ハコイリパンツ,箱中千金的内裤
1864,デュラハンのパンツ,杜拉罕的内裤
1865,アルマエルマのパンツ,阿露艾露玛的内裤
1866,グランベリアのパンツ,古兰贝莉娅的内裤
1867,斉天大聖のふんどし,齐天大圣的兜裆布
1868,ハイミノタウロスパンツ,高阶米诺陶洛斯内裤
1869,ミズタウロスパンツ,米诺陶洛斯女士内裤
1870,ジニタウロスパンツ,技师米诺陶洛斯内裤
1871,牛魔王のパンツ,牛魔王的内裤
1872,くのいちエルフのふんどし,女忍精灵的兜裆布
1873,サムライエルフのふんどし,武士精灵的兜裆布
1874,雪女のパンツ,雪女的内裤
1875,あかなめパンツ,垢舐鬼的内裤
1876,二口娘のロリパン,二口娘的萝莉内裤
1877,毛倡妓パンツ,毛倡妓内裤
1878,マジカルアゲハのパンツ,魔法凤蝶的内裤
1879,マジカルフライのパンツ,魔法飞蛾的内裤
1880,マジカルテントウのパンツ,魔法瓢虫的内裤
1881,マジカルピクシーのパンツ,魔法皮克西的内裤
1882,マジカルエルフのパンツ,魔法精灵的内裤
1883,ケツァルパンツ,羽蛇神内裤
1884,シオンのパンツ,锡安的内裤
1885,パイズリ人形のパンツ,乳交人偶的内裤
1886,メデューサのTバック,美杜莎的T字裤
1887,あげはパンツ,凤蝶娘的内裤
1888,フェイクジェリーのパンツ,假水母的内裤
1889,ナイトハーピーのパンツ,骑士哈比的内裤
1890,くのいち三尾のふんどし,女忍三尾的兜裆布
1891,もののふ四尾のふんどし,武士四尾的兜裆布
1892,リリスパンツ,莉莉丝内裤
1893,サキュバスのVパンツ,魅魔的V型内裤
1894,サキュバスの赤パンツ,魅魔的红色内裤
1895,サキュバスのぴっちりパンツ,魅魔的紧身内裤
1896,サキュバスのふんわりパンツ,魅魔的蓬松内裤
1897,メイキュバスのパンツ,女仆魅魔的内裤
1898,キャンディパンツ,坎蒂内裤
1899,妖鬼のふんどし,妖鬼的兜裆布
1900,ヴァンパイアパンツ,吸血鬼内裤
1901,ウィッチサキュバスのパンツ,女巫魅魔的内裤
1902,アマゾネスエルフのパンツ,亚马逊精灵的内裤
1903,ジャイアントパンツ,巨型内裤
1904,クィーンフェアリーのパンツ,妖精女王的内裤
1905,クィーンエルフのパンツ,精灵女王的内裤
1906,コンキスタのパンツ,征服者的内裤
1907,ヴェンデッタのパンツ,仇杀者的内裤
1908,カーミラのパンツ,卡米拉的内裤
1909,エリザベートのパンツ,伊丽莎白的内裤
1910,吸血女王のパンツ,吸血女王的内裤
1911,マスターシャドウのパンツ,幽影之主的内裤
1912,キリンパンツ,麒麟内裤
1913,蛇骨パンツ,蛇骨内裤
1914,格闘淫魔のパンツ,格斗淫魔的内裤
1915,格闘妖魔のパンツ,格斗妖魔的内裤
1916,黒華のパンツ,黑华的内裤
1917,黒薔薇のパンツ,黑蔷薇的内裤
1918,黒のアリスのパンツ,黑之爱丽丝的内裤
1919,氷の魔女のパンツ,冰之魔女的内裤
1920,天使兵のパンツ,天使兵的内裤
1921,トリニティのパンツ,三位一体的内裤
1922,キューピッドのパンツ,丘比特的内裤
1923,ヴァルキリーのパンツ,瓦尔基里穿过的内裤
1924,ソニアパンツ,索尼娅的内裤
1925,フェルナンデスのパンツ,费尔南德斯的内裤
1926,タイタニアのパンツ,缇坦妮雅的内裤
1927,先代ハーピーのパンツ,前代哈比的内裤
1928,玉藻のふんどし,玉藻的兜裆布
1929,ホリィパンツ,霍莉内裤
1930,リノアパンツ,莉诺雅内裤
1931,ハイネパンツ,海涅内裤
1932,キリエパンツ,姬莉叶内裤
1933,ギャルのパンツ,辣妹的内裤
1934,ターサのパンツ,塔莎的内裤
1935,エストのパンツ,艾斯特的内裤
1936,ミュスカのパンツ,缪丝卡的内裤
1937,ネメアのパンツ,涅梅雅的内裤
1938,ヴィヌムのパンツ,薇诺姆的内裤
1939,フルビュアのパンツ,芙尔维娅的内裤
1940,ギルゴーンのパンツ,吉尔贡的内裤
1941,ベルのパンツ,贝尔的内裤
1942,リラのパンツ,莉拉的内裤
1943,ミュゼットのパンツ,缪泽特的内裤
1944,エクスキューショナーのパンツ,艾斯丘雪娜的内裤
1945,オーガトゥースのパンツ,奥伽图丝的内裤
1946,ミステルテインのパンツ,米斯特汀的内裤
1947,夢魔のパンツ,梦魔的内裤
1953,魔王のパンツ,魔王的内裤
1954,死神のパンツ,死神的内裤
1955,ミカエラのパンツ,米迦艾拉的内裤
1956,ルシフィナのパンツ,路西菲娜的内裤
1959,コックローチパンツ,蟑螂内裤
1960,スピードローチパンツ,迅捷蟑螂内裤
1961,たぬきパンツ,狸猫内裤
1962,上狸のふんどし,上狸的兜裆布
1963,忍狸のふんどし,忍狸的兜裆布
1964,隠神刑部狸のパンツ,隐神刑部狸的内裤
1965,黒狸のパンツ,黑狸的内裤
1966,ヒミコのふんどし,卑弥呼的兜裆布
1967,くのいちエルフのふんどし,女忍精灵的兜裆布
1968,くのいちサキュバスのパンツ,女忍魅魔的内裤
1969,くのいちハーピーのパンツ,女忍哈比的内裤
1970,くのいちスキュラのパンツ,女忍斯库拉的内裤
1971,くのいちアラクネのパンツ,女忍阿拉克涅的内裤
1972,エルフ姫のパンツ,精灵公主的内裤
1973,八尾のふんどし,八尾的兜裆布
1974,エルダーサキュバスのパンツ,长老魅魔的内裤
1975,陰陽五尾のふんどし,阴阳五尾的兜裆布
1976,花魁六尾のパンツ,花魁六尾的内裤
1977,たまものふんどし,玉藻的兜裆布
1978,エデンのパンツ,伊甸的内裤
1979,15代魔王のパンツ,15代魔王的内裤
1980,アモルラームのパンツ,阿莫尔忆体的内裤
1981,アモルリームのパンツ,阿莫尔肢体的内裤
1982,マリエルパンツ,玛丽艾尔内裤
1983,淫乳天女のふんどし,淫乳天女的兜裆布
1984,アリエルパンツ,阿莉艾尔内裤
1985,ラタエルのパンツ,菈塔艾尔的内裤
1986,ガブリエラのパンツ,加百艾拉的内裤
1987,サビリエルのパンツ,萨比莉艾尔的内裤
1988,サリエラのパンツ,沙利艾拉的内裤
1989,ドッペルパンツ,克隆体的内裤
1990,キメラバグのパンツ,奇美拉虫的内裤
1991,ラプラスパンツ,拉普拉斯的内裤
1992,フーリエルのパンツ,傅里艾尔的内裤
1993,ハンディロイドのパンツ,巧手机器人的内裤
1994,メタトローネのパンツ,梅塔特隆妮的内裤
1995,メイド天使のパンツ,女仆天使的内裤
1996,コック天使のパンツ,厨师天使的内裤
1997,ワイティエルのパンツ,怀蒂艾尔的内裤
1998,小イリアスのパンツ,小伊莉娅丝的内裤
1999,イヌエルパンツ,伊努艾尔的内裤
2000,ホルミエルのパンツ,霍尔米艾尔的内裤
2001,ジルフィのパンツ,吉尔菲的内裤
2002,シグルドパンツ,希格德内裤
2003,シリエルのパンツ,希莉艾尔的内裤
2004,アサシンロイドのパンツ,刺客机器人的内裤
2005,ユリエルのパンツ,尤莉艾尔的内裤
2006,メルシエルのパンツ,梅尔希艾尔的内裤
2007,キュビエルのパンツ,丘比艾尔的内裤
2008,イリアスのパンツ,伊莉娅丝的内裤
2009,フェンリルのパンツ,芬里尔的内裤
2010,グレートオークのパンツ,巨兽人的内裤
2011,ランキュバスのパンツ,枪兵魅魔的内裤
2012,リーキュバスのパンツ,贪吸魅魔的内裤
2013,エヴァの女王パンツ,伊娃女王内裤
2014,ヴェルラウネのパンツ,丝绒娜温的内裤
2015,ネペンデスのパンツ,食人花的内裤
2016,薔薇貴族のパンツ,蔷薇贵族的内裤
2017,アスラのふんどし,阿修罗的兜裆布
2018,パンドラパンツ,潘多拉内裤
2019,グリモワールのパンツ,格里莫瓦的内裤
2020,三口あかなめのパンツ,三口垢舐鬼的内裤
2021,猫神のパンツ,猫神内裤
2022,銀鬼のパンツ,银鬼内裤
2023,ガルフォックスのパンツ,伽利狐的内裤
2025,ローキュバスのパンツ,领主魅魔的内裤
2026,テスタロッサのパンツ,特斯塔罗飒的内裤
2027,シヴァのふんどし,湿婆的兜裆布
2028,アルキュバスのパンツ,炼金魅魔的内裤
2029,レスキュバスのパンツ,丝带魅魔的内裤
2030,グラナバスのパンツ,熟女魅魔的内裤
2031,ハーゲンベックのパンツ,哈根贝克的内裤
2032,サンタマリアのパンツ,圣玛利亚的内裤
2033,切り裂きエリスのパンツ,开膛手厄里斯的内裤
2034,ジャイアントセーラのパンツ,巨人莎拉的内裤
2035,パイズリ人形Mk.2のパンツ,""
2036,ラブマータのパンツ,爱情人偶的内裤
2037,ブラヴァツキーのパンツ,布拉瓦茨基的内裤
2038,影紬のこうもりパンツ,影䌷的蝙蝠内裤
2039,黄泉蜘蛛のふんどし,黄泉蜘蛛的兜裆布
2040,魁狐々のふんどし,魁狐狐的兜裆布
2041,蘭天狗のパンツ,兰天狗的内裤
2042,ナンキュバスのパンツ,玉女魅魔的内裤
2043,メフィストのパンツ,梅菲斯特的内裤
2044,ハイバフォメットのパンツ,高阶巴风特的内裤
2045,ローグエルフのパンツ,叛逆精灵的内裤
2046,3代魔王のパンツ,三代魔王的内裤
2047,6代魔王のふんどし,六代魔王的兜裆布
2048,7代魔王のパンツ,七代魔王的内裤
2049,9代魔王のパンツ,九代魔王的内裤
2050,13代魔王のパンツ,十三代魔王的内裤
2051,14代魔王のパンツ,十四代魔王的内裤
2052,阿吽のふんどし,阿吽的兜裆布
2053,ドラゴンヘッドのパンツ,龙首的内裤
2054,タオのふんどし,道的兜裆布
2055,邪神のパンツ,邪神内裤
2056,前鬼のふんどし,前鬼的兜裆布
2057,後鬼のふんどし,后鬼的兜裆布
2058,イズンのパンツ,伊敦的内裤
2059,ネリスのパンツ,妮莉丝的内裤
2060,アピロ・ラゴスのパンツ,阿皮洛・拉戈斯的内裤
2061,エクス・ソニアのパンツ,艾克斯・索尼娅的内裤
2062,アンゴルモアのパンツ,安哥尔摩亚的内裤
2063,ラジャーラのふんどし,拉贾拉的兜裆布
2064,メギドリアードのパンツ,米吉多树精的内裤
2065,アプサラスのパンツ,阿普萨拉丝的内裤
2066,アザゼルのパンツ,阿撒兹勒的内裤
2067,グリゴリのパンツ,守望者的内裤
2068,マガツオオミカミの禁衣,祸津大御神的禁衣
2069,ブラッディドラゴンのパンツ,血龙的内裤
2070,サマエルのパンツ,萨麦尔的内裤
2071,シャドウアサシンのパンツ,影之刺客的内裤
2072,竜の腰布,龙腰布
2073,ノーライフキングのパンツ,无生之王的内裤
2074,アメノハヅチのパンツ,天羽槌的内裤
2075,八尺様のパンツ,八尺大人的内裤
2076,ニフタ・テロスのパンツ,尼菲特・泰罗斯的内裤
2077,アリスフィーズ10世のパンツ,爱丽丝菲兹10世的内裤
2078,アリスフィーズ12世のパンツ,爱丽丝菲兹12世的内裤
2079,盗賊鬼のパンツ,盗贼鬼的内裤
2080,盗賊吸血鬼のパンツ,盗贼吸血鬼的内裤
2081,マダムラミアのパンツ,拉米亚夫人的内裤
2082,サタナキアのパンツ,萨塔妮基亚的内裤
2083,パイズリ人形終異体のパンツ,乳交人偶终异体的内裤
2084,呪いの人形終異体のパンツ,诅咒人偶终异体的内裤
2085,白天狐のふんどし,白天狐的兜裆布
2086,妙法絡新婦のふんどし,妙法络新妇的兜裆布
2087,全てを識る者のパンツ,全知者的内裤
2088,次元侵蝕者のパンツ,次元侵蚀者的内裤
2089,フェニックスもふもふ大人パンツ,凤凰毛茸茸大人内裤
2090,ダークフェニックスのパンツ,黑暗凤凰的内裤
2091,星喰いのパンツ,星喰的内裤
2092,虚竜のパンツ,虚龙的内裤
2093,インドラのパンツ,因陀罗的内裤
2094,トンベリ娘のパンツ,冬贝利娘的内裤
2095,ベルゼバブ終異体のパンツ,别西卜终异体的内裤
2096,アガリアレプトのパンツ,阿加利亚雷普特的内裤
2097,カオスのパンツ,混沌的内裤
2501,服,""
2502,巫女服,""
2503,白衣,""
2504,流行,""
2505,制服,""
2506,時代,时代
2507,軍服,军服
2508,燕尾服,""
2509,聖衣,圣衣
2510,闇衣,暗衣
2511,ウェア,服装
2512,ワンピース,连衣裙
2513,シャツ,衬衫
2514,セーター,毛衣
2515,トレンディ,时尚
2516,ジャージ,运动服
2517,ユニフォーム,制服
2518,セーラー,水手服
2519,スーツ,西装
2520,ベスト,背心
2521,カムイ,神威
2522,ジャスティススーツ,正义套装
2523,プロトコルゼロ,零协议
2524,ナイチンゲール,南丁格尔
2525,サンタナ,桑塔纳
2526,ナイトメアセーター,噩梦毛衣
2527,ガンスリンガーコート,枪手大衣
2528,求道者の黒衣・紬碧,求道者的黑衣・绢碧
2529,求道者の白衣・瞑目,求道者的白衣・瞑目
2530,侵蝕され尽くしたコート,被侵蚀殆尽的斗篷
2531,ブレイブフルフォース,勇气之力
2551,拳法着,拳法服
2552,胴着,上身服
2553,腰巻き,腰卷
2554,激闘,激斗
2555,鍛錬,锻炼
2556,大極,大极
2557,武侠,""
2558,鉄血,铁血
2559,武道着,武道服
2560,装束,""
2561,ジャケット,夹克
2562,モンク,僧侣
2563,バトラー,战士
2564,フィンガー,手指
2565,パニック,恐慌
2566,キック,踢
2567,カンフー,功夫
2568,アクション,动作
2569,アーツ,技艺
2570,スピリッツ,精神
2571,怒りのドラゴン,愤怒的龙
2572,天剣の衣,天剑之衣
2573,影衣,""
2574,エメラルドハート,翡翠之心
2575,シオンの闘衣,锡安的战斗服
2576,リリスの魔装束,莉莉丝的魔装束
2577,アンリミテッドアサルト,无限突击
2578,神闘衣オシリス,神斗衣奥西里斯
2601,胸当て,胸甲
2602,憂鬱,忧郁
2603,守り,守护
2604,ねこ,猫
2605,逃亡,""
2606,魔物,""
2607,望み,愿望
2608,黎明,""
2609,豪傑,豪杰
2610,闘志,斗志
2611,プレート,胸甲
2612,チェスト,胸甲
2613,ガード,防御
2614,ケイジ,监狱
2615,サファリ,狩猎
2616,ハッスル,活力
2617,マン,男人
2618,スティール,钢铁
2619,レンジャー,游侠
